	antec	licenser	is_cataphoric	cl_distance	node_id	nsp_score	same_mod	same_mod_class	l_mod_class	subj_imperat	is_rel	y
8562	cancan21-0971-0018-15	cancan21-0971-0035-7	0.0	59.0	0.15	0.8291064500808716	0.0	0.0	2.0	0.0	0.0	0.0
8563	cancan21-0971-0018-19	cancan21-0971-0035-7	0.0	58.0	0.19	0.06594917923212051	0.0	0.0	2.0	0.0	0.0	0.0
8564	cancan21-0971-0019-5	cancan21-0971-0035-7	0.0	57.0	0.05	0.038705989718437195	0.0	0.0	2.0	0.0	0.0	0.0
8565	cancan21-0971-0019-7	cancan21-0971-0035-7	0.0	57.0	0.07	0.038705989718437195	0.0	0.0	2.0	1.0	0.0	0.0
8566	cancan21-0971-0019-15	cancan21-0971-0035-7	0.0	56.0	0.15	0.6965994238853455	0.0	0.0	2.0	1.0	0.0	0.0
8567	cancan21-0971-0019-17	cancan21-0971-0035-7	0.0	56.0	0.17	0.6965994238853455	0.0	0.0	2.0	0.0	0.0	0.0
8568	cancan21-0971-0019-22	cancan21-0971-0035-7	0.0	55.0	0.22	0.839983344078064	0.0	0.0	2.0	0.0	0.0	0.0
8569	cancan21-0971-0019-28	cancan21-0971-0035-7	0.0	54.0	0.28	0.37093573808670044	0.0	0.0	2.0	0.0	1.0	0.0
8570	cancan21-0971-0020-5	cancan21-0971-0035-7	0.0	53.0	0.05	0.4705486297607422	0.0	0.0	2.0	0.0	0.0	0.0
8571	cancan21-0971-0020-17	cancan21-0971-0035-7	0.0	52.0	0.17	0.17225998640060425	0.0	0.0	2.0	0.0	0.0	0.0
8572	cancan21-0971-0021-4	cancan21-0971-0035-7	0.0	51.0	0.04	0.04744763299822807	0.0	0.0	2.0	0.0	0.0	0.0
8573	cancan21-0971-0022-14	cancan21-0971-0035-7	0.0	50.0	0.14	0.36813589930534363	1.0	1.0	2.0	0.0	0.0	0.0
8574	cancan21-0971-0022-20	cancan21-0971-0035-7	0.0	50.0	0.2	0.36813589930534363	0.0	1.0	2.0	1.0	0.0	0.0
8575	cancan21-0971-0022-27	cancan21-0971-0035-7	0.0	49.0	0.27	0.9918258190155029	0.0	0.0	2.0	0.0	0.0	0.0
8576	cancan21-0971-0022-29	cancan21-0971-0035-7	0.0	49.0	0.29	0.9918258190155029	0.0	0.0	2.0	1.0	0.0	0.0
8577	cancan21-0971-0022-37	cancan21-0971-0035-7	0.0	48.0	0.37	0.7135127186775208	0.0	0.0	2.0	1.0	0.0	0.0
8578	cancan21-0971-0023-3	cancan21-0971-0035-7	0.0	47.0	0.03	0.8791114687919617	0.0	0.0	2.0	0.0	1.0	0.0
8579	cancan21-0971-0024-2	cancan21-0971-0035-7	0.0	46.0	0.02	0.9682946801185608	0.0	0.0	2.0	0.0	0.0	0.0
8580	cancan21-0971-0024-6	cancan21-0971-0035-7	0.0	45.0	0.06	0.9790359139442444	1.0	1.0	2.0	0.0	0.0	0.0
8581	cancan21-0971-0024-17	cancan21-0971-0035-7	0.0	44.0	0.17	0.6424124240875244	0.0	0.0	2.0	0.0	0.0	0.0
8582	cancan21-0971-0024-23	cancan21-0971-0035-7	0.0	43.0	0.23	0.23497934639453888	0.0	0.0	2.0	0.0	0.0	0.0
8583	cancan21-0971-0025-2	cancan21-0971-0035-7	0.0	42.0	0.02	0.9720645546913147	0.0	0.0	2.0	0.0	0.0	0.0
8584	cancan21-0971-0025-5	cancan21-0971-0035-7	0.0	41.0	0.05	0.6937543153762817	0.0	0.0	2.0	0.0	0.0	0.0
8585	cancan21-0971-0025-9	cancan21-0971-0035-7	0.0	40.0	0.09	0.3610948622226715	0.0	0.0	2.0	0.0	0.0	0.0
8586	cancan21-0971-0025-21	cancan21-0971-0035-7	0.0	39.0	0.21	0.4132542014122009	0.0	1.0	2.0	0.0	0.0	0.0
8587	cancan21-0971-0025-24	cancan21-0971-0035-7	0.0	39.0	0.24	0.4132542014122009	1.0	1.0	2.0	1.0	0.0	0.0
8588	cancan21-0971-0025-28	cancan21-0971-0035-7	0.0	38.0	0.28	0.1738266497850418	0.0	0.0	2.0	1.0	0.0	0.0
8589	cancan21-0971-0025-31	cancan21-0971-0035-7	0.0	37.0	0.31	0.9770182371139526	0.0	0.0	2.0	0.0	0.0	0.0
8590	cancan21-0971-0026-1	cancan21-0971-0035-7	0.0	36.0	0.01	0.7772447466850281	0.0	1.0	2.0	0.0	0.0	0.0
8591	cancan21-0971-0026-7	cancan21-0971-0035-7	0.0	36.0	0.07	0.7772447466850281	0.0	0.0	2.0	1.0	0.0	0.0
8592	cancan21-0971-0026-26	cancan21-0971-0035-7	0.0	34.0	0.26	0.984001636505127	0.0	0.0	2.0	0.0	1.0	0.0
8593	cancan21-0971-0027-2	cancan21-0971-0035-7	0.0	33.0	0.02	0.9700029492378235	0.0	0.0	2.0	0.0	0.0	0.0
8594	cancan21-0971-0027-7	cancan21-0971-0035-7	0.0	32.0	0.07	0.6591135263442993	0.0	0.0	2.0	0.0	0.0	0.0
8595	cancan21-0971-0027-10	cancan21-0971-0035-7	0.0	31.0	0.1	0.12776227295398712	0.0	0.0	2.0	0.0	0.0	0.0
8596	cancan21-0971-0027-21	cancan21-0971-0035-7	0.0	30.0	0.21	0.0312269926071167	0.0	0.0	2.0	0.0	0.0	0.0
8597	cancan21-0971-0027-24	cancan21-0971-0035-7	0.0	30.0	0.24	0.0312269926071167	0.0	0.0	2.0	1.0	0.0	0.0
8598	cancan21-0971-0027-28	cancan21-0971-0035-7	0.0	29.0	0.28	0.9424784779548645	0.0	0.0	2.0	0.0	1.0	0.0
8599	cancan21-0971-0027-34	cancan21-0971-0035-7	0.0	28.0	0.34	0.626004159450531	0.0	0.0	2.0	0.0	1.0	0.0
8600	cancan21-0971-0027-39	cancan21-0971-0035-7	0.0	27.0	0.39	0.9016724824905396	1.0	1.0	2.0	0.0	1.0	0.0
8601	cancan21-0971-0027-43	cancan21-0971-0035-7	0.0	26.0	0.43	0.8512200713157654	0.0	0.0	2.0	0.0	1.0	0.0
8602	cancan21-0971-0028-4	cancan21-0971-0035-7	0.0	25.0	0.04	0.09041894227266312	0.0	0.0	2.0	0.0	1.0	0.0
8603	cancan21-0971-0029-7	cancan21-0971-0035-7	0.0	24.0	0.07	0.9700665473937988	0.0	0.0	2.0	1.0	0.0	0.0
8604	cancan21-0971-0029-27	cancan21-0971-0035-7	0.0	24.0	0.27	0.9700665473937988	0.0	0.0	2.0	1.0	0.0	0.0
8605	cancan21-0971-0029-19	cancan21-0971-0035-7	0.0	23.0	0.19	0.9641210436820984	0.0	0.0	2.0	0.0	0.0	0.0
8606	cancan21-0971-0030-6	cancan21-0971-0035-7	0.0	22.0	0.06	0.027208682149648666	1.0	1.0	2.0	1.0	0.0	0.0
8607	cancan21-0971-0030-9	cancan21-0971-0035-7	0.0	21.0	0.09	0.5227633118629456	0.0	0.0	2.0	1.0	0.0	0.0
8608	cancan21-0971-0030-15	cancan21-0971-0035-7	0.0	20.0	0.15	0.8337685465812683	0.0	0.0	2.0	1.0	0.0	0.0
8609	cancan21-0971-0030-18	cancan21-0971-0035-7	0.0	19.0	0.18	0.6788443922996521	0.0	0.0	2.0	1.0	0.0	0.0
8610	cancan21-0971-0030-25	cancan21-0971-0035-7	0.0	18.0	0.25	0.9502978324890137	0.0	0.0	2.0	0.0	0.0	0.0
8611	cancan21-0971-0030-31	cancan21-0971-0035-7	0.0	17.0	0.31	0.8280325531959534	1.0	1.0	2.0	1.0	0.0	0.0
8612	cancan21-0971-0030-38	cancan21-0971-0035-7	0.0	16.0	0.38	0.7731516361236572	1.0	1.0	2.0	0.0	1.0	0.0
8613	cancan21-0971-0030-43	cancan21-0971-0035-7	0.0	15.0	0.43	0.24323521554470062	1.0	1.0	2.0	1.0	0.0	0.0
8614	cancan21-0971-0030-46	cancan21-0971-0035-7	0.0	15.0	0.46	0.24323521554470062	0.0	0.0	2.0	1.0	0.0	0.0
8615	cancan21-0971-0031-10	cancan21-0971-0035-7	0.0	14.0	0.1	0.7243368029594421	0.0	0.0	2.0	0.0	0.0	0.0
8616	cancan21-0971-0032-5	cancan21-0971-0035-7	0.0	13.0	0.05	0.7455943822860718	0.0	0.0	2.0	0.0	0.0	0.0
8617	cancan21-0971-0033-1	cancan21-0971-0035-7	0.0	12.0	0.01	0.8084540367126465	0.0	0.0	2.0	0.0	0.0	0.0
8618	cancan21-0971-0033-4	cancan21-0971-0035-7	0.0	11.0	0.04	0.9983779191970825	1.0	1.0	2.0	0.0	0.0	0.0
8619	cancan21-0971-0033-8	cancan21-0971-0035-7	0.0	10.0	0.08	0.6697390079498291	1.0	1.0	2.0	0.0	0.0	0.0
8620	cancan21-0971-0033-21	cancan21-0971-0035-7	0.0	9.0	0.21	0.41274741291999817	0.0	0.0	2.0	0.0	0.0	0.0
8621	cancan21-0971-0034-4	cancan21-0971-0035-7	0.0	8.0	0.04	0.8020529747009277	0.0	0.0	2.0	0.0	0.0	0.0
8622	cancan21-0971-0034-10	cancan21-0971-0035-7	0.0	7.0	0.1	0.14539891481399536	0.0	1.0	2.0	0.0	0.0	0.0
8623	cancan21-0971-0034-11	cancan21-0971-0035-7	0.0	6.0	0.11	0.9879818558692932	1.0	1.0	2.0	0.0	0.0	0.0
8624	cancan21-0971-0034-32	cancan21-0971-0035-7	0.0	5.0	0.32	0.18311379849910736	1.0	1.0	2.0	0.0	0.0	0.0
8625	cancan21-0971-0034-34	cancan21-0971-0035-7	0.0	5.0	0.34	0.18311379849910736	0.0	0.0	2.0	1.0	0.0	0.0
8626	cancan21-0971-0034-41	cancan21-0971-0035-7	0.0	4.0	0.41	0.8168489336967468	0.0	0.0	2.0	0.0	0.0	0.0
8627	cancan21-0971-0034-45	cancan21-0971-0035-7	0.0	4.0	0.45	0.8168489336967468	0.0	0.0	2.0	0.0	0.0	0.0
8628	cancan21-0971-0034-51	cancan21-0971-0035-7	0.0	3.0	0.51	0.9668806195259094	1.0	1.0	2.0	0.0	0.0	0.0
8629	cancan21-0971-0034-56	cancan21-0971-0035-7	0.0	2.0	0.56	0.8484602570533752	0.0	1.0	2.0	1.0	0.0	0.0
8630	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8631	cancan21-0971-0036-2	cancan21-0971-0035-7	1.0	1.0	-0.02	0.8709443807601929	0.0	0.0	2.0	0.0	0.0	0.0
8632	cancan21-0971-0036-6	cancan21-0971-0035-7	1.0	1.0	-0.06	0.8709443807601929	0.0	1.0	2.0	0.0	0.0	0.0
8633	cancan21-0971-0036-9	cancan21-0971-0035-7	1.0	2.0	-0.09	0.8776980638504028	0.0	0.0	2.0	0.0	0.0	0.0
8634	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8635	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8636	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8637	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8638	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8639	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8640	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8641	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8642	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8643	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8644	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8645	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8646	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8647	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8648	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8649	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8650	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8651	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8652	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8653	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8654	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8655	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8656	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8657	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8658	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8659	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8660	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8661	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8662	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8663	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8664	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8665	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8666	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8667	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8668	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8669	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8670	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8671	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8672	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8673	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8674	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8675	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8676	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8677	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8678	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8679	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8680	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8681	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8682	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8683	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8684	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8685	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8686	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8687	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8688	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8689	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8690	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8691	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8692	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8693	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8694	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8695	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8696	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8697	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8698	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8699	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8700	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8701	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8702	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8703	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8704	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8705	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8706	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8707	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8708	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8709	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8710	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8711	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8712	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8713	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8714	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8715	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8716	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8717	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8718	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8719	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8720	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8721	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8722	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8723	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8724	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8725	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8726	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8727	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8728	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8729	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8730	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8731	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8732	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8733	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8734	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8735	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8736	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8737	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8738	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8739	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8740	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8741	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8742	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8743	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8744	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8745	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8746	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8747	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8748	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
8749	cancan21-0971-0035-3	cancan21-0971-0035-7	0.0	1.0	0.03	0.9981959462165833	0.0	0.0	2.0	1.0	0.0	1.0
